session,dropout,day,game,round,gameId,player,action,opp_action,payoff,total_time,time
1pm,FALSE,1,6,9,Jpqgw4hwnWo5vKW32,9oMznuhqogksvbTty,1,1,5,47.27,1.2
1pm,FALSE,1,6,10,Jpqgw4hwnWo5vKW32,RzxX5wdD5d7CAaYjT,1,0,1,53.443,2.194
1pm,FALSE,1,6,10,Jpqgw4hwnWo5vKW32,9oMznuhqogksvbTty,0,1,7,52.216,0.967
1pm,FALSE,1,6,1,DHewLYNktskmK4yZJ,58iSZSetxTXhF5hrB,0,1,7,7.43,7.538
1pm,FALSE,1,6,1,DHewLYNktskmK4yZJ,tWA9ZxSnKpZyWwYsQ,1,0,1,8.821,8.929
1pm,FALSE,1,6,2,DHewLYNktskmK4yZJ,58iSZSetxTXhF5hrB,0,0,3,12.664,1.384
1pm,FALSE,1,6,2,DHewLYNktskmK4yZJ,tWA9ZxSnKpZyWwYsQ,0,0,3,12.947,1.667
1pm,FALSE,1,6,3,DHewLYNktskmK4yZJ,tWA9ZxSnKpZyWwYsQ,0,1,7,17.495,1.346
1pm,FALSE,1,6,3,DHewLYNktskmK4yZJ,58iSZSetxTXhF5hrB,1,0,1,20.596,4.447
1pm,FALSE,1,6,4,DHewLYNktskmK4yZJ,tWA9ZxSnKpZyWwYsQ,0,0,3,27.124,1.256
1pm,FALSE,1,6,4,DHewLYNktskmK4yZJ,58iSZSetxTXhF5hrB,0,0,3,27.422,1.554
1pm,FALSE,1,6,5,DHewLYNktskmK4yZJ,tWA9ZxSnKpZyWwYsQ,0,0,3,33.605,1.459
1pm,FALSE,1,6,5,DHewLYNktskmK4yZJ,58iSZSetxTXhF5hrB,0,0,3,33.589,1.443
1pm,FALSE,1,6,6,DHewLYNktskmK4yZJ,58iSZSetxTXhF5hrB,0,0,3,44.335,6.164
1pm,FALSE,1,6,6,DHewLYNktskmK4yZJ,tWA9ZxSnKpZyWwYsQ,0,0,3,39.796,1.625
1pm,FALSE,1,6,7,DHewLYNktskmK4yZJ,58iSZSetxTXhF5hrB,0,0,3,49.531,2.17
1pm,FALSE,1,6,7,DHewLYNktskmK4yZJ,tWA9ZxSnKpZyWwYsQ,0,0,3,49.532,2.171
1pm,FALSE,1,6,8,DHewLYNktskmK4yZJ,58iSZSetxTXhF5hrB,0,0,3,55.214,1.621
1pm,FALSE,1,6,8,DHewLYNktskmK4yZJ,tWA9ZxSnKpZyWwYsQ,0,0,3,55.538,1.945
1pm,FALSE,1,6,9,DHewLYNktskmK4yZJ,tWA9ZxSnKpZyWwYsQ,0,0,3,62.048,1.905
1pm,FALSE,1,6,9,DHewLYNktskmK4yZJ,58iSZSetxTXhF5hrB,0,0,3,61.906,1.763
1pm,FALSE,1,6,10,DHewLYNktskmK4yZJ,58iSZSetxTXhF5hrB,0,0,3,68.648,2.612
1pm,FALSE,1,6,10,DHewLYNktskmK4yZJ,tWA9ZxSnKpZyWwYsQ,0,0,3,68.173,2.137
1pm,FALSE,1,6,1,Q3WJ9xpuc664CpW5D,kHR5CKiiL9FYWGwqn,1,1,5,8.022,8.049
1pm,TRUE,1,6,1,Q3WJ9xpuc664CpW5D,Q6knaWEruc6BDPQT7,1,1,5,10.528,10.555
1pm,FALSE,1,6,2,Q3WJ9xpuc664CpW5D,kHR5CKiiL9FYWGwqn,1,1,5,15.104,2.1
1pm,TRUE,1,6,2,Q3WJ9xpuc664CpW5D,Q6knaWEruc6BDPQT7,1,1,5,26.133,13.129
1pm,FALSE,1,6,3,Q3WJ9xpuc664CpW5D,kHR5CKiiL9FYWGwqn,1,1,5,32.245,1.044
1pm,TRUE,1,6,3,Q3WJ9xpuc664CpW5D,Q6knaWEruc6BDPQT7,1,1,5,36.057,4.856
1pm,FALSE,1,6,4,Q3WJ9xpuc664CpW5D,kHR5CKiiL9FYWGwqn,1,1,5,41.367,0.747
1pm,TRUE,1,6,4,Q3WJ9xpuc664CpW5D,Q6knaWEruc6BDPQT7,1,1,5,43.865,3.245
1pm,TRUE,1,6,5,Q3WJ9xpuc664CpW5D,Q6knaWEruc6BDPQT7,1,1,5,61.673,14.175
1pm,FALSE,1,6,5,Q3WJ9xpuc664CpW5D,kHR5CKiiL9FYWGwqn,1,1,5,49.362,1.864
1pm,FALSE,1,6,6,Q3WJ9xpuc664CpW5D,kHR5CKiiL9FYWGwqn,1,1,5,67.268,1.513
1pm,TRUE,1,6,6,Q3WJ9xpuc664CpW5D,Q6knaWEruc6BDPQT7,1,1,5,69.647,3.892
1pm,FALSE,1,6,7,Q3WJ9xpuc664CpW5D,kHR5CKiiL9FYWGwqn,1,1,5,73.416,1.528
1pm,TRUE,1,6,7,Q3WJ9xpuc664CpW5D,Q6knaWEruc6BDPQT7,1,1,5,79.642,7.754
1pm,FALSE,1,6,8,Q3WJ9xpuc664CpW5D,kHR5CKiiL9FYWGwqn,1,1,5,81.466,1.482
1pm,TRUE,1,6,8,Q3WJ9xpuc664CpW5D,Q6knaWEruc6BDPQT7,1,1,5,82.005,2.021
1pm,TRUE,1,6,9,Q3WJ9xpuc664CpW5D,Q6knaWEruc6BDPQT7,1,1,5,85.454,2.338
1pm,FALSE,1,6,9,Q3WJ9xpuc664CpW5D,kHR5CKiiL9FYWGwqn,1,1,5,84.62,1.504
1pm,FALSE,1,6,10,Q3WJ9xpuc664CpW5D,kHR5CKiiL9FYWGwqn,0,1,7,86.869,1.289
1pm,TRUE,1,6,10,Q3WJ9xpuc664CpW5D,Q6knaWEruc6BDPQT7,1,0,1,90.483,4.903
1pm,FALSE,1,6,1,5jby6ugAjPYBzBroa,Qi3GiWFco4Qh355LQ,1,1,5,7.849,7.873
1pm,FALSE,1,6,1,5jby6ugAjPYBzBroa,GwfkQ6SGEuBj2RMoW,1,1,5,13.06,13.084
1pm,FALSE,1,6,2,5jby6ugAjPYBzBroa,GwfkQ6SGEuBj2RMoW,1,1,5,18.2,1.72
1pm,FALSE,1,6,2,5jby6ugAjPYBzBroa,Qi3GiWFco4Qh355LQ,1,1,5,18.231,1.751
1pm,FALSE,1,6,3,5jby6ugAjPYBzBroa,GwfkQ6SGEuBj2RMoW,1,1,5,25.606,4.279
1pm,FALSE,1,6,3,5jby6ugAjPYBzBroa,Qi3GiWFco4Qh355LQ,1,1,5,24.213,2.886
1pm,FALSE,1,6,4,5jby6ugAjPYBzBroa,GwfkQ6SGEuBj2RMoW,1,1,5,32.828,1.933
1pm,FALSE,1,6,4,5jby6ugAjPYBzBroa,Qi3GiWFco4Qh355LQ,1,1,5,31.904,1.009
1pm,FALSE,1,6,5,5jby6ugAjPYBzBroa,GwfkQ6SGEuBj2RMoW,1,1,5,42.828,5.974
1pm,FALSE,1,6,5,5jby6ugAjPYBzBroa,Qi3GiWFco4Qh355LQ,1,1,5,38.225,1.371
1pm,FALSE,1,6,6,5jby6ugAjPYBzBroa,Qi3GiWFco4Qh355LQ,1,1,5,48.059,1.687
1pm,FALSE,1,6,6,5jby6ugAjPYBzBroa,GwfkQ6SGEuBj2RMoW,1,1,5,55.29,8.918
1pm,FALSE,1,6,7,5jby6ugAjPYBzBroa,GwfkQ6SGEuBj2RMoW,1,1,5,64.733,4.764
1pm,FALSE,1,6,7,5jby6ugAjPYBzBroa,Qi3GiWFco4Qh355LQ,1,1,5,61.096,1.127
1pm,FALSE,1,6,8,5jby6ugAjPYBzBroa,GwfkQ6SGEuBj2RMoW,1,1,5,72.313,2.099
1pm,FALSE,1,6,8,5jby6ugAjPYBzBroa,Qi3GiWFco4Qh355LQ,1,1,5,71.534,1.32
1pm,FALSE,1,6,9,5jby6ugAjPYBzBroa,Qi3GiWFco4Qh355LQ,1,1,5,76.782,1.511
1pm,FALSE,1,6,9,5jby6ugAjPYBzBroa,GwfkQ6SGEuBj2RMoW,1,1,5,77.838,2.567
1pm,FALSE,1,6,10,5jby6ugAjPYBzBroa,GwfkQ6SGEuBj2RMoW,1,1,5,81.154,1.936
1pm,FALSE,1,6,10,5jby6ugAjPYBzBroa,Qi3GiWFco4Qh355LQ,1,1,5,80.395,1.177
1pm,FALSE,1,6,1,msx7fKWxJ77KZXXyC,HvTBMDLQsN6XJ9grX,1,1,5,8.065,8.081
1pm,FALSE,1,6,1,msx7fKWxJ77KZXXyC,dvhRkrMPQ9RCj4NNr,1,1,5,9.127,9.143
1pm,FALSE,1,6,2,msx7fKWxJ77KZXXyC,dvhRkrMPQ9RCj4NNr,1,1,5,12.6,1.201
1pm,FALSE,1,6,2,msx7fKWxJ77KZXXyC,HvTBMDLQsN6XJ9grX,1,1,5,13.119,1.72
1pm,FALSE,1,6,3,msx7fKWxJ77KZXXyC,dvhRkrMPQ9RCj4NNr,1,1,5,17.606,1.085
1pm,FALSE,1,6,3,msx7fKWxJ77KZXXyC,HvTBMDLQsN6XJ9grX,1,1,5,18.183,1.662
1pm,FALSE,1,6,4,msx7fKWxJ77KZXXyC,dvhRkrMPQ9RCj4NNr,1,1,5,23.993,2.273
1pm,FALSE,1,6,4,msx7fKWxJ77KZXXyC,HvTBMDLQsN6XJ9grX,1,1,5,23.987,2.267
1pm,FALSE,1,6,5,msx7fKWxJ77KZXXyC,HvTBMDLQsN6XJ9grX,1,1,5,31.467,1.876
1pm,FALSE,1,6,5,msx7fKWxJ77KZXXyC,dvhRkrMPQ9RCj4NNr,1,1,5,30.624,1.033
1pm,FALSE,1,6,6,msx7fKWxJ77KZXXyC,HvTBMDLQsN6XJ9grX,1,1,5,38.977,3.48
1pm,FALSE,1,6,6,msx7fKWxJ77KZXXyC,dvhRkrMPQ9RCj4NNr,1,1,5,36.247,0.75
1pm,FALSE,1,6,7,msx7fKWxJ77KZXXyC,dvhRkrMPQ9RCj4NNr,1,1,5,43.974,0.787
1pm,FALSE,1,6,7,msx7fKWxJ77KZXXyC,HvTBMDLQsN6XJ9grX,1,1,5,50.588,7.401
1pm,FALSE,1,6,8,msx7fKWxJ77KZXXyC,dvhRkrMPQ9RCj4NNr,1,1,5,55.321,0.65
1pm,FALSE,1,6,8,msx7fKWxJ77KZXXyC,HvTBMDLQsN6XJ9grX,1,1,5,56.216,1.545
1pm,FALSE,1,6,9,msx7fKWxJ77KZXXyC,HvTBMDLQsN6XJ9grX,1,1,5,62.648,2.147
1pm,FALSE,1,6,9,msx7fKWxJ77KZXXyC,dvhRkrMPQ9RCj4NNr,1,1,5,61.358,0.857
1pm,FALSE,1,6,10,msx7fKWxJ77KZXXyC,HvTBMDLQsN6XJ9grX,1,1,5,68.966,3.084
1pm,FALSE,1,6,10,msx7fKWxJ77KZXXyC,dvhRkrMPQ9RCj4NNr,1,1,5,66.475,0.593
1pm,FALSE,1,6,1,id65BsgWpDk8ixaMc,m8qY5xCxdBqLSSRWW,1,1,5,8.971,8.988
1pm,TRUE,1,6,1,id65BsgWpDk8ixaMc,edtBJFbpxJB7jQLTE,1,1,5,10.355,10.372
1pm,FALSE,1,6,2,id65BsgWpDk8ixaMc,m8qY5xCxdBqLSSRWW,1,1,5,15.049,1.242
1pm,TRUE,1,6,2,id65BsgWpDk8ixaMc,edtBJFbpxJB7jQLTE,1,1,5,15.846,2.039
1pm,FALSE,1,6,3,id65BsgWpDk8ixaMc,m8qY5xCxdBqLSSRWW,1,1,5,21.094,1.654
1pm,TRUE,1,6,3,id65BsgWpDk8ixaMc,edtBJFbpxJB7jQLTE,1,1,5,20.971,1.531
1pm,FALSE,1,6,4,id65BsgWpDk8ixaMc,m8qY5xCxdBqLSSRWW,1,1,5,32.992,7.227
1pm,TRUE,1,6,4,id65BsgWpDk8ixaMc,edtBJFbpxJB7jQLTE,1,1,5,29.052,3.287
1pm,TRUE,1,6,5,id65BsgWpDk8ixaMc,edtBJFbpxJB7jQLTE,1,1,5,38.992,1.181
1pm,FALSE,1,6,5,id65BsgWpDk8ixaMc,m8qY5xCxdBqLSSRWW,1,1,5,39.334,1.523
1pm,FALSE,1,6,6,id65BsgWpDk8ixaMc,m8qY5xCxdBqLSSRWW,1,1,5,46.018,1.458
1pm,TRUE,1,6,6,id65BsgWpDk8ixaMc,edtBJFbpxJB7jQLTE,1,1,5,47.458,2.898
1pm,TRUE,1,6,7,id65BsgWpDk8ixaMc,edtBJFbpxJB7jQLTE,1,1,5,58.838,7.92
1pm,FALSE,1,6,7,id65BsgWpDk8ixaMc,m8qY5xCxdBqLSSRWW,1,1,5,52.205,1.287
1pm,FALSE,1,6,8,id65BsgWpDk8ixaMc,m8qY5xCxdBqLSSRWW,1,1,5,63.796,2.021
1pm,TRUE,1,6,8,id65BsgWpDk8ixaMc,edtBJFbpxJB7jQLTE,1,1,5,63.149,1.374
1pm,FALSE,1,6,9,id65BsgWpDk8ixaMc,m8qY5xCxdBqLSSRWW,1,1,5,70.81,1.996
1pm,TRUE,1,6,9,id65BsgWpDk8ixaMc,edtBJFbpxJB7jQLTE,1,1,5,68.963,0.149
1pm,FALSE,1,6,10,id65BsgWpDk8ixaMc,m8qY5xCxdBqLSSRWW,1,1,5,76.797,2.849
1pm,TRUE,1,6,10,id65BsgWpDk8ixaMc,edtBJFbpxJB7jQLTE,1,1,5,75.507,1.559
1pm,FALSE,1,6,1,65zkJQKPHodjefrsu,dvv2yNXCzC6AYnn2K,0,1,7,7.863,7.881
1pm,FALSE,1,6,1,65zkJQKPHodjefrsu,EKkrMpMqy2PRLm7ur,1,0,1,7.315,7.333
1pm,FALSE,1,6,2,65zkJQKPHodjefrsu,dvv2yNXCzC6AYnn2K,0,1,7,11.83,1.565
1pm,FALSE,1,6,2,65zkJQKPHodjefrsu,EKkrMpMqy2PRLm7ur,1,0,1,11.429,1.164
1pm,FALSE,1,6,3,65zkJQKPHodjefrsu,EKkrMpMqy2PRLm7ur,0,0,3,16.223,1.071
1pm,FALSE,1,6,3,65zkJQKPHodjefrsu,dvv2yNXCzC6AYnn2K,0,0,3,16.587,1.435
1pm,FALSE,1,6,4,65zkJQKPHodjefrsu,dvv2yNXCzC6AYnn2K,0,0,3,21.437,1.547
1pm,FALSE,1,6,4,65zkJQKPHodjefrsu,EKkrMpMqy2PRLm7ur,0,0,3,21.159,1.269
1pm,FALSE,1,6,5,65zkJQKPHodjefrsu,EKkrMpMqy2PRLm7ur,0,0,3,28.74,2.747
1pm,FALSE,1,6,5,65zkJQKPHodjefrsu,dvv2yNXCzC6AYnn2K,0,0,3,28.749,2.756
1pm,FALSE,1,6,6,65zkJQKPHodjefrsu,dvv2yNXCzC6AYnn2K,0,0,3,35.233,0.641
1pm,FALSE,1,6,6,65zkJQKPHodjefrsu,EKkrMpMqy2PRLm7ur,0,0,3,35.431,0.839
1pm,FALSE,1,6,7,65zkJQKPHodjefrsu,EKkrMpMqy2PRLm7ur,0,0,3,40.926,0.885
1pm,FALSE,1,6,7,65zkJQKPHodjefrsu,dvv2yNXCzC6AYnn2K,0,0,3,41.031,0.99
1pm,FALSE,1,6,8,65zkJQKPHodjefrsu,EKkrMpMqy2PRLm7ur,0,0,3,45.98,0.697
1pm,FALSE,1,6,8,65zkJQKPHodjefrsu,dvv2yNXCzC6AYnn2K,0,0,3,46.708,1.425
1pm,FALSE,1,6,9,65zkJQKPHodjefrsu,dvv2yNXCzC6AYnn2K,0,0,3,52.742,2.276
1pm,FALSE,1,6,9,65zkJQKPHodjefrsu,EKkrMpMqy2PRLm7ur,0,0,3,51.656,1.19
1pm,FALSE,1,6,10,65zkJQKPHodjefrsu,EKkrMpMqy2PRLm7ur,0,0,3,57.296,1.322
1pm,FALSE,1,6,10,65zkJQKPHodjefrsu,dvv2yNXCzC6AYnn2K,0,0,3,59.144,3.17
1pm,FALSE,1,6,1,tSzXHzpEe8E7cdRH7,xnAjMcWaFRpfBbukz,1,1,5,8.746,8.765
1pm,FALSE,1,6,1,tSzXHzpEe8E7cdRH7,7CHpY4setLKb9ssnN,1,1,5,7.395,7.414
1pm,FALSE,1,6,2,tSzXHzpEe8E7cdRH7,xnAjMcWaFRpfBbukz,1,1,5,13.101,2.202
1pm,FALSE,1,6,2,tSzXHzpEe8E7cdRH7,7CHpY4setLKb9ssnN,1,1,5,12.35,1.451
1pm,FALSE,1,6,3,tSzXHzpEe8E7cdRH7,7CHpY4setLKb9ssnN,1,1,5,17.265,1.042
1pm,FALSE,1,6,3,tSzXHzpEe8E7cdRH7,xnAjMcWaFRpfBbukz,1,1,5,18.055,1.832
1pm,FALSE,1,6,4,tSzXHzpEe8E7cdRH7,xnAjMcWaFRpfBbukz,1,1,5,25.206,1.85
1pm,FALSE,1,6,4,tSzXHzpEe8E7cdRH7,7CHpY4setLKb9ssnN,1,1,5,23.964,0.608
1pm,FALSE,1,6,5,tSzXHzpEe8E7cdRH7,xnAjMcWaFRpfBbukz,1,1,5,31.994,1.702
1pm,FALSE,1,6,5,tSzXHzpEe8E7cdRH7,7CHpY4setLKb9ssnN,1,1,5,31.981,1.689
1pm,FALSE,1,6,6,tSzXHzpEe8E7cdRH7,7CHpY4setLKb9ssnN,1,1,5,36.991,0.867
1pm,FALSE,1,6,6,tSzXHzpEe8E7cdRH7,xnAjMcWaFRpfBbukz,1,1,5,38.355,2.231
1pm,FALSE,1,6,7,tSzXHzpEe8E7cdRH7,7CHpY4setLKb9ssnN,1,1,5,43.583,1.607
1pm,FALSE,1,6,7,tSzXHzpEe8E7cdRH7,xnAjMcWaFRpfBbukz,1,1,5,43.299,1.323
1pm,FALSE,1,6,8,tSzXHzpEe8E7cdRH7,7CHpY4setLKb9ssnN,1,1,5,49.483,0.937
1pm,FALSE,1,6,8,tSzXHzpEe8E7cdRH7,xnAjMcWaFRpfBbukz,1,1,5,50.792,2.246
1pm,FALSE,1,6,9,tSzXHzpEe8E7cdRH7,xnAjMcWaFRpfBbukz,1,0,1,59.102,4.479
1pm,FALSE,1,6,9,tSzXHzpEe8E7cdRH7,7CHpY4setLKb9ssnN,0,1,7,55.614,0.991
1pm,FALSE,1,6,10,tSzXHzpEe8E7cdRH7,xnAjMcWaFRpfBbukz,0,0,3,69.594,5.527
1pm,FALSE,1,6,10,tSzXHzpEe8E7cdRH7,7CHpY4setLKb9ssnN,0,0,3,65.486,1.419
1pm,FALSE,1,6,1,ETHFCkudpp7p3gQaZ,f4pnrgcTtBWuEL9Mn,1,1,5,11.947,11.965
1pm,FALSE,1,6,1,ETHFCkudpp7p3gQaZ,PvQ8B5kuA9Fbq9N59,1,1,5,8.336,8.354
1pm,FALSE,1,6,2,ETHFCkudpp7p3gQaZ,f4pnrgcTtBWuEL9Mn,1,1,5,17.076,1.977
1pm,FALSE,1,6,2,ETHFCkudpp7p3gQaZ,PvQ8B5kuA9Fbq9N59,1,1,5,17.533,2.434
1pm,FALSE,1,6,3,ETHFCkudpp7p3gQaZ,PvQ8B5kuA9Fbq9N59,1,1,5,23.37,2.22
1pm,FALSE,1,6,3,ETHFCkudpp7p3gQaZ,f4pnrgcTtBWuEL9Mn,1,1,5,23.207,2.057
1pm,FALSE,1,6,4,ETHFCkudpp7p3gQaZ,f4pnrgcTtBWuEL9Mn,1,1,5,35.055,5.408
1pm,FALSE,1,6,4,ETHFCkudpp7p3gQaZ,PvQ8B5kuA9Fbq9N59,1,1,5,32.318,2.671
1pm,FALSE,1,6,5,ETHFCkudpp7p3gQaZ,f4pnrgcTtBWuEL9Mn,1,1,5,41.246,1.409
1pm,FALSE,1,6,5,ETHFCkudpp7p3gQaZ,PvQ8B5kuA9Fbq9N59,1,1,5,41.93,2.093
1pm,FALSE,1,6,6,ETHFCkudpp7p3gQaZ,f4pnrgcTtBWuEL9Mn,1,1,5,47.227,1.512
1pm,FALSE,1,6,6,ETHFCkudpp7p3gQaZ,PvQ8B5kuA9Fbq9N59,1,1,5,48.178,2.463
1pm,FALSE,1,6,7,ETHFCkudpp7p3gQaZ,f4pnrgcTtBWuEL9Mn,1,1,5,54.502,1.321
1pm,FALSE,1,6,7,ETHFCkudpp7p3gQaZ,PvQ8B5kuA9Fbq9N59,1,1,5,55.258,2.077
1pm,FALSE,1,6,8,ETHFCkudpp7p3gQaZ,PvQ8B5kuA9Fbq9N59,1,1,5,61.831,2.424
1pm,FALSE,1,6,8,ETHFCkudpp7p3gQaZ,f4pnrgcTtBWuEL9Mn,1,1,5,60.568,1.161
1pm,FALSE,1,6,9,ETHFCkudpp7p3gQaZ,PvQ8B5kuA9Fbq9N59,1,1,5,67.117,2.128
1pm,FALSE,1,6,9,ETHFCkudpp7p3gQaZ,f4pnrgcTtBWuEL9Mn,1,1,5,65.957,0.968
1pm,FALSE,1,6,10,ETHFCkudpp7p3gQaZ,f4pnrgcTtBWuEL9Mn,1,0,1,70.94,1.194
1pm,FALSE,1,6,10,ETHFCkudpp7p3gQaZ,PvQ8B5kuA9Fbq9N59,0,1,7,72.461,2.715
1pm,FALSE,1,6,1,85WkNweLPoxJmLniH,xH8gnN6xZ9tWFkmrD,1,0,1,8.081,8.098
1pm,FALSE,1,6,1,85WkNweLPoxJmLniH,Mn8Mhh4DdiW724yZ3,0,1,7,8.117,8.134
1pm,FALSE,1,6,2,85WkNweLPoxJmLniH,Mn8Mhh4DdiW724yZ3,0,0,3,12.304,2.25
1pm,FALSE,1,6,2,85WkNweLPoxJmLniH,xH8gnN6xZ9tWFkmrD,0,0,3,13.611,3.557
1pm,FALSE,1,6,3,85WkNweLPoxJmLniH,Mn8Mhh4DdiW724yZ3,0,0,3,22.982,4.761
1pm,FALSE,1,6,3,85WkNweLPoxJmLniH,xH8gnN6xZ9tWFkmrD,0,0,3,19.538,1.317
1pm,FALSE,1,6,4,85WkNweLPoxJmLniH,xH8gnN6xZ9tWFkmrD,0,1,7,28.057,2.079
1pm,FALSE,1,6,4,85WkNweLPoxJmLniH,Mn8Mhh4DdiW724yZ3,1,0,1,29.45,3.472
1pm,FALSE,1,6,5,85WkNweLPoxJmLniH,xH8gnN6xZ9tWFkmrD,0,1,7,35.676,1.539
1pm,FALSE,1,6,5,85WkNweLPoxJmLniH,Mn8Mhh4DdiW724yZ3,1,0,1,35.639,1.502
1pm,FALSE,1,6,6,85WkNweLPoxJmLniH,xH8gnN6xZ9tWFkmrD,0,0,3,45.053,4.808
1pm,FALSE,1,6,6,85WkNweLPoxJmLniH,Mn8Mhh4DdiW724yZ3,0,0,3,42.267,2.022
1pm,FALSE,1,6,7,85WkNweLPoxJmLniH,xH8gnN6xZ9tWFkmrD,0,0,3,49.974,1.192
1pm,FALSE,1,6,7,85WkNweLPoxJmLniH,Mn8Mhh4DdiW724yZ3,0,0,3,50.161,1.379
1pm,FALSE,1,6,8,85WkNweLPoxJmLniH,Mn8Mhh4DdiW724yZ3,1,0,1,55.226,1.161
1pm,FALSE,1,6,8,85WkNweLPoxJmLniH,xH8gnN6xZ9tWFkmrD,0,1,7,55.307,1.242
1pm,FALSE,1,6,9,85WkNweLPoxJmLniH,Mn8Mhh4DdiW724yZ3,1,0,1,61.611,2.001
1pm,FALSE,1,6,9,85WkNweLPoxJmLniH,xH8gnN6xZ9tWFkmrD,0,1,7,60.869,1.259
1pm,FALSE,1,6,10,85WkNweLPoxJmLniH,Mn8Mhh4DdiW724yZ3,1,0,1,67.97,2.222
1pm,FALSE,1,6,10,85WkNweLPoxJmLniH,xH8gnN6xZ9tWFkmrD,0,1,7,66.917,1.169
1pm,FALSE,1,6,1,HJfzLb83EM6h78DJt,ACmCYtCtP5CgznfwC,0,1,7,7.939,7.957
1pm,FALSE,1,6,1,HJfzLb83EM6h78DJt,hbud2J3YvitEhj4xZ,1,0,1,15.88,15.898
1pm,FALSE,1,6,2,HJfzLb83EM6h78DJt,ACmCYtCtP5CgznfwC,1,1,5,20.882,1.475
1pm,FALSE,1,6,2,HJfzLb83EM6h78DJt,hbud2J3YvitEhj4xZ,1,1,5,23.941,4.534
1pm,FALSE,1,6,3,HJfzLb83EM6h78DJt,ACmCYtCtP5CgznfwC,1,1,5,32.866,3.497
1pm,FALSE,1,6,3,HJfzLb83EM6h78DJt,hbud2J3YvitEhj4xZ,1,1,5,31.45,2.081
1pm,FALSE,1,6,4,HJfzLb83EM6h78DJt,hbud2J3YvitEhj4xZ,1,0,1,39.414,1.626
1pm,FALSE,1,6,4,HJfzLb83EM6h78DJt,ACmCYtCtP5CgznfwC,0,1,7,39.076,1.288
1pm,FALSE,1,6,5,HJfzLb83EM6h78DJt,hbud2J3YvitEhj4xZ,0,0,3,45.886,1.947
1pm,FALSE,1,6,5,HJfzLb83EM6h78DJt,ACmCYtCtP5CgznfwC,0,0,3,49.579,5.64
1pm,FALSE,1,6,6,HJfzLb83EM6h78DJt,hbud2J3YvitEhj4xZ,0,0,3,54.502,0.856
1pm,FALSE,1,6,6,HJfzLb83EM6h78DJt,ACmCYtCtP5CgznfwC,0,0,3,54.634,0.988
1pm,FALSE,1,6,7,HJfzLb83EM6h78DJt,ACmCYtCtP5CgznfwC,0,0,3,62.48,3.627
1pm,FALSE,1,6,7,HJfzLb83EM6h78DJt,hbud2J3YvitEhj4xZ,0,0,3,59.74,0.887
1pm,FALSE,1,6,8,HJfzLb83EM6h78DJt,hbud2J3YvitEhj4xZ,0,0,3,68.343,1.47
1pm,FALSE,1,6,8,HJfzLb83EM6h78DJt,ACmCYtCtP5CgznfwC,0,0,3,69.483,2.61
1pm,FALSE,1,6,9,HJfzLb83EM6h78DJt,hbud2J3YvitEhj4xZ,0,0,3,73.557,2.129
1pm,FALSE,1,6,9,HJfzLb83EM6h78DJt,ACmCYtCtP5CgznfwC,0,0,3,75.074,3.646
1pm,FALSE,1,6,10,HJfzLb83EM6h78DJt,ACmCYtCtP5CgznfwC,0,0,3,77.815,2.502
1pm,FALSE,1,6,10,HJfzLb83EM6h78DJt,hbud2J3YvitEhj4xZ,0,0,3,77.097,1.784
1pm,TRUE,1,6,1,v7iEpto8zDeA5y9Pz,Y5FKzx7Pvme9GpeF7,1,1,5,6.225,6.249
1pm,FALSE,1,6,1,v7iEpto8zDeA5y9Pz,ZY7qP2B8GAfT5AWGZ,1,1,5,7.713,7.737
1pm,FALSE,1,6,2,v7iEpto8zDeA5y9Pz,ZY7qP2B8GAfT5AWGZ,1,1,5,10.865,1.443
1pm,TRUE,1,6,2,v7iEpto8zDeA5y9Pz,Y5FKzx7Pvme9GpeF7,1,1,5,10.476,1.054
1pm,TRUE,1,6,3,v7iEpto8zDeA5y9Pz,Y5FKzx7Pvme9GpeF7,1,1,5,14.794,1.008
1pm,FALSE,1,6,3,v7iEpto8zDeA5y9Pz,ZY7qP2B8GAfT5AWGZ,1,1,5,14.951,1.165
1pm,FALSE,1,6,4,v7iEpto8zDeA5y9Pz,ZY7qP2B8GAfT5AWGZ,1,1,5,19.731,1.368
1pm,TRUE,1,6,4,v7iEpto8zDeA5y9Pz,Y5FKzx7Pvme9GpeF7,1,1,5,19.851,1.488
1pm,TRUE,1,6,5,v7iEpto8zDeA5y9Pz,Y5FKzx7Pvme9GpeF7,1,1,5,27.654,2.986
1pm,FALSE,1,6,5,v7iEpto8zDeA5y9Pz,ZY7qP2B8GAfT5AWGZ,1,1,5,27.656,2.988
1pm,FALSE,1,6,6,v7iEpto8zDeA5y9Pz,ZY7qP2B8GAfT5AWGZ,1,1,5,32.903,0.263
1pm,TRUE,1,6,6,v7iEpto8zDeA5y9Pz,Y5FKzx7Pvme9GpeF7,1,1,5,33,0.36
1pm,FALSE,1,6,7,v7iEpto8zDeA5y9Pz,ZY7qP2B8GAfT5AWGZ,1,1,5,39.598,1.153
1pm,TRUE,1,6,7,v7iEpto8zDeA5y9Pz,Y5FKzx7Pvme9GpeF7,1,1,5,39.465,1.02
1pm,FALSE,1,6,8,v7iEpto8zDeA5y9Pz,ZY7qP2B8GAfT5AWGZ,1,1,5,45.082,1.128
1pm,TRUE,1,6,8,v7iEpto8zDeA5y9Pz,Y5FKzx7Pvme9GpeF7,1,1,5,45.361,1.407
